Idcell;X_norm;Y_norm;areaCell;suitableArea
2518;46000;86000;4000000;4000000
2519;48000;86000;4000000;4000000
2520;50000;86000;4000000;4000000
2521;52000;86000;4000000;4000000
2522;54000;86000;4000000;4000000
2523;56000;86000;4000000;4000000
2524;58000;86000;4000000;4000000
2525;60000;86000;4000000;4000000
2526;62000;86000;4000000;4000000
2527;64000;86000;4000000;4000000
2528;66000;86000;4000000;4000000
2529;68000;86000;4000000;4000000
2530;70000;86000;4000000;4000000
2531;72000;86000;4000000;4000000
2532;74000;86000;4000000;4000000
2533;76000;86000;4000000;4000000
2534;78000;86000;4000000;4000000
2535;80000;86000;4000000;4000000
2536;82000;86000;4000000;4000000
2537;84000;86000;4000000;4000000
2538;86000;86000;4000000;4000000
2539;88000;86000;4000000;4000000
2540;90000;86000;4000000;4000000
2541;92000;86000;4000000;4000000
2542;94000;86000;4000000;4000000
2543;96000;86000;4000000;4000000
2544;98000;86000;4000000;4000000
2545;100000;86000;4000000;4000000
2546;102000;86000;4000000;4000000
2547;104000;86000;4000000;4000000
2548;106000;86000;4000000;4000000
2549;108000;86000;4000000;4000000
2550;110000;86000;4000000;4000000
2551;112000;86000;4000000;4000000
2552;114000;86000;4000000;4000000
2553;0;88000;4000000;4000000
2554;2000;88000;4000000;4000000
2555;4000;88000;4000000;4000000
2556;6000;88000;4000000;4000000
2557;8000;88000;4000000;4000000
2558;10000;88000;4000000;4000000
2559;12000;88000;4000000;4000000
2560;14000;88000;4000000;4000000
2561;16000;88000;4000000;4000000
2562;18000;88000;4000000;4000000
2563;20000;88000;4000000;4000000
2564;22000;88000;4000000;4000000
2565;24000;88000;4000000;4000000
2566;26000;88000;4000000;4000000
2567;28000;88000;4000000;4000000
2568;30000;88000;4000000;4000000
2569;32000;88000;4000000;4000000
2570;34000;88000;4000000;4000000
2571;36000;88000;4000000;4000000
2572;38000;88000;4000000;4000000
2573;40000;88000;4000000;4000000
2574;42000;88000;4000000;4000000
2575;44000;88000;4000000;4000000
2576;46000;88000;4000000;4000000
2577;48000;88000;4000000;4000000
2578;50000;88000;4000000;4000000
2579;52000;88000;4000000;4000000
2580;54000;88000;4000000;4000000
2581;56000;88000;4000000;4000000
2582;58000;88000;4000000;4000000
2583;60000;88000;4000000;4000000
2584;62000;88000;4000000;4000000
2585;64000;88000;4000000;4000000
2586;66000;88000;4000000;4000000
2587;68000;88000;4000000;4000000
2588;70000;88000;4000000;4000000
2589;72000;88000;4000000;4000000
2590;74000;88000;4000000;4000000
2591;76000;88000;4000000;4000000
2592;78000;88000;4000000;4000000
2593;80000;88000;4000000;4000000
2594;82000;88000;4000000;4000000
2595;84000;88000;4000000;4000000
2596;86000;88000;4000000;4000000
2597;88000;88000;4000000;4000000
2598;90000;88000;4000000;4000000
2599;92000;88000;4000000;4000000
2600;94000;88000;4000000;4000000
2601;96000;88000;4000000;4000000
2602;98000;88000;4000000;4000000
2603;100000;88000;4000000;4000000
2604;102000;88000;4000000;4000000
2605;104000;88000;4000000;4000000
2606;106000;88000;4000000;4000000
2607;108000;88000;4000000;4000000
2608;110000;88000;4000000;4000000
2609;112000;88000;4000000;4000000
2610;114000;88000;4000000;4000000
2611;0;90000;4000000;4000000
2612;2000;90000;4000000;4000000
2613;4000;90000;4000000;4000000
2614;6000;90000;4000000;4000000
2615;8000;90000;4000000;4000000
2616;10000;90000;4000000;4000000
2617;12000;90000;4000000;4000000
2618;14000;90000;4000000;4000000
2619;16000;90000;4000000;4000000
2620;18000;90000;4000000;4000000
2621;20000;90000;4000000;4000000
2622;22000;90000;4000000;4000000
2623;24000;90000;4000000;4000000
2624;26000;90000;4000000;4000000
2625;28000;90000;4000000;4000000
2626;30000;90000;4000000;4000000
2627;32000;90000;4000000;4000000
2628;34000;90000;4000000;4000000
2629;36000;90000;4000000;4000000
2630;38000;90000;4000000;4000000
2631;40000;90000;4000000;4000000
2632;42000;90000;4000000;4000000
2633;44000;90000;4000000;4000000
2634;46000;90000;4000000;4000000
2635;48000;90000;4000000;4000000
2636;50000;90000;4000000;4000000
2637;52000;90000;4000000;4000000
2638;54000;90000;4000000;4000000
2639;56000;90000;4000000;4000000
2640;58000;90000;4000000;4000000
2641;60000;90000;4000000;4000000
2642;62000;90000;4000000;4000000
2643;64000;90000;4000000;4000000
2644;66000;90000;4000000;4000000
2645;68000;90000;4000000;4000000
2646;70000;90000;4000000;4000000
2647;72000;90000;4000000;4000000
2648;74000;90000;4000000;4000000
2649;76000;90000;4000000;4000000
2650;78000;90000;4000000;4000000
2651;80000;90000;4000000;4000000
2652;82000;90000;4000000;4000000
2653;84000;90000;4000000;4000000
2654;86000;90000;4000000;4000000
2655;88000;90000;4000000;4000000
2656;90000;90000;4000000;4000000
2657;92000;90000;4000000;4000000
2658;94000;90000;4000000;4000000
2659;96000;90000;4000000;4000000
2660;98000;90000;4000000;4000000
2661;100000;90000;4000000;4000000
2662;102000;90000;4000000;4000000
2663;104000;90000;4000000;4000000
2664;106000;90000;4000000;4000000
2665;108000;90000;4000000;4000000
2666;110000;90000;4000000;4000000
2667;112000;90000;4000000;4000000
2668;114000;90000;4000000;4000000
2669;0;92000;4000000;4000000
2670;2000;92000;4000000;4000000
2671;4000;92000;4000000;4000000
2672;6000;92000;4000000;4000000
2673;8000;92000;4000000;4000000
2674;10000;92000;4000000;4000000
2675;12000;92000;4000000;4000000
2676;14000;92000;4000000;4000000
2677;16000;92000;4000000;4000000
2678;18000;92000;4000000;4000000
2679;20000;92000;4000000;4000000
2680;22000;92000;4000000;4000000
2681;24000;92000;4000000;4000000
2682;26000;92000;4000000;4000000
2683;28000;92000;4000000;4000000
2684;30000;92000;4000000;4000000
2685;32000;92000;4000000;4000000
2686;34000;92000;4000000;4000000
2687;36000;92000;4000000;4000000
2688;38000;92000;4000000;4000000
2689;40000;92000;4000000;4000000
2690;42000;92000;4000000;4000000
2691;44000;92000;4000000;4000000
2692;46000;92000;4000000;4000000
2693;48000;92000;4000000;4000000
2694;50000;92000;4000000;4000000
2695;52000;92000;4000000;4000000
2696;54000;92000;4000000;4000000
2697;56000;92000;4000000;4000000
2698;58000;92000;4000000;4000000
2699;60000;92000;4000000;4000000
2700;62000;92000;4000000;4000000
2701;64000;92000;4000000;4000000
2702;66000;92000;4000000;4000000
2703;68000;92000;4000000;4000000
2704;70000;92000;4000000;4000000
2705;72000;92000;4000000;4000000
2706;74000;92000;4000000;4000000
2707;76000;92000;4000000;4000000
2708;78000;92000;4000000;4000000
2709;80000;92000;4000000;4000000
2710;82000;92000;4000000;4000000
2711;84000;92000;4000000;4000000
2712;86000;92000;4000000;4000000
2713;88000;92000;4000000;4000000
2714;90000;92000;4000000;4000000
2715;92000;92000;4000000;4000000
2716;94000;92000;4000000;4000000
2717;96000;92000;4000000;4000000
2718;98000;92000;4000000;4000000
2719;100000;92000;4000000;4000000
2720;102000;92000;4000000;4000000
2721;104000;92000;4000000;4000000
2722;106000;92000;4000000;4000000
2723;108000;92000;4000000;4000000
2724;110000;92000;4000000;4000000
2725;112000;92000;4000000;4000000
2726;114000;92000;4000000;4000000
2727;0;94000;4000000;4000000
2728;2000;94000;4000000;4000000
2729;4000;94000;4000000;4000000
2730;6000;94000;4000000;4000000
2731;8000;94000;4000000;4000000
2732;10000;94000;4000000;4000000
2733;12000;94000;4000000;4000000
2734;14000;94000;4000000;4000000
2735;16000;94000;4000000;4000000
2736;18000;94000;4000000;4000000
2737;20000;94000;4000000;4000000
2738;22000;94000;4000000;4000000
2739;24000;94000;4000000;4000000
2740;26000;94000;4000000;4000000
2741;28000;94000;4000000;4000000
2742;30000;94000;4000000;4000000
2743;32000;94000;4000000;4000000
2744;34000;94000;4000000;4000000
2745;36000;94000;4000000;4000000
2746;38000;94000;4000000;4000000
2747;40000;94000;4000000;4000000
2748;42000;94000;4000000;4000000
2749;44000;94000;4000000;4000000
2750;46000;94000;4000000;4000000
2751;48000;94000;4000000;4000000
2752;50000;94000;4000000;4000000
2753;52000;94000;4000000;4000000
2754;54000;94000;4000000;4000000
2755;56000;94000;4000000;4000000
2756;58000;94000;4000000;4000000
2757;60000;94000;4000000;4000000
2758;62000;94000;4000000;4000000
2759;64000;94000;4000000;4000000
2760;66000;94000;4000000;4000000
2761;68000;94000;4000000;4000000
2762;70000;94000;4000000;4000000
2763;72000;94000;4000000;4000000
2764;74000;94000;4000000;4000000
2765;76000;94000;4000000;4000000
2766;78000;94000;4000000;4000000
2767;80000;94000;4000000;4000000
2768;82000;94000;4000000;4000000
2769;84000;94000;4000000;4000000
2770;86000;94000;4000000;4000000
2771;88000;94000;4000000;4000000
2772;90000;94000;4000000;4000000
2773;92000;94000;4000000;4000000
2774;94000;94000;4000000;4000000
2775;96000;94000;4000000;4000000
2776;98000;94000;4000000;4000000
2777;100000;94000;4000000;4000000
2778;102000;94000;4000000;4000000
2779;104000;94000;4000000;4000000
2780;106000;94000;4000000;4000000
2781;108000;94000;4000000;4000000
2782;110000;94000;4000000;4000000
2783;112000;94000;4000000;4000000
2784;114000;94000;4000000;4000000
2785;0;96000;4000000;4000000
2786;2000;96000;4000000;4000000
2787;4000;96000;4000000;4000000
2788;6000;96000;4000000;4000000
2789;8000;96000;4000000;4000000
2790;10000;96000;4000000;4000000
2791;12000;96000;4000000;4000000
2792;14000;96000;4000000;4000000
2793;16000;96000;4000000;4000000
2794;18000;96000;4000000;4000000
2795;20000;96000;4000000;4000000
2796;22000;96000;4000000;4000000
2797;24000;96000;4000000;4000000
2798;26000;96000;4000000;4000000
2799;28000;96000;4000000;4000000
2800;30000;96000;4000000;4000000
2801;32000;96000;4000000;4000000
2802;34000;96000;4000000;4000000
2803;36000;96000;4000000;4000000
2804;38000;96000;4000000;4000000
2805;40000;96000;4000000;4000000
2806;42000;96000;4000000;4000000
2807;44000;96000;4000000;4000000
2808;46000;96000;4000000;4000000
2809;48000;96000;4000000;4000000
2810;50000;96000;4000000;4000000
2811;52000;96000;4000000;4000000
2812;54000;96000;4000000;4000000
2813;56000;96000;4000000;4000000
2814;58000;96000;4000000;4000000
2815;60000;96000;4000000;4000000
2816;62000;96000;4000000;4000000
2817;64000;96000;4000000;4000000
2818;66000;96000;4000000;4000000
2819;68000;96000;4000000;4000000
2820;70000;96000;4000000;4000000
2821;72000;96000;4000000;4000000
2822;74000;96000;4000000;4000000
2823;76000;96000;4000000;4000000
2824;78000;96000;4000000;4000000
2825;80000;96000;4000000;4000000
2826;82000;96000;4000000;4000000
2827;84000;96000;4000000;4000000
2828;86000;96000;4000000;4000000
2829;88000;96000;4000000;4000000
2830;90000;96000;4000000;4000000
2831;92000;96000;4000000;4000000
2832;94000;96000;4000000;4000000
2833;96000;96000;4000000;4000000
2834;98000;96000;4000000;4000000
2835;100000;96000;4000000;4000000
2836;102000;96000;4000000;4000000
2837;104000;96000;4000000;4000000
2838;106000;96000;4000000;4000000
2839;108000;96000;4000000;4000000
2840;110000;96000;4000000;4000000
2841;112000;96000;4000000;4000000
2842;114000;96000;4000000;4000000
2843;0;98000;4000000;4000000
2844;2000;98000;4000000;4000000
2845;4000;98000;4000000;4000000
2846;6000;98000;4000000;4000000
2847;8000;98000;4000000;4000000
2848;10000;98000;4000000;4000000
2849;12000;98000;4000000;4000000
2850;14000;98000;4000000;4000000
2851;16000;98000;4000000;4000000
2852;18000;98000;4000000;4000000
2853;20000;98000;4000000;4000000
2854;22000;98000;4000000;4000000
2855;24000;98000;4000000;4000000
2856;26000;98000;4000000;4000000
2857;28000;98000;4000000;4000000
2858;30000;98000;4000000;4000000
2859;32000;98000;4000000;4000000
2860;34000;98000;4000000;4000000
2861;36000;98000;4000000;4000000
2862;38000;98000;4000000;4000000
2863;40000;98000;4000000;4000000
2864;42000;98000;4000000;4000000
2865;44000;98000;4000000;4000000
2866;46000;98000;4000000;4000000
2867;48000;98000;4000000;4000000
2868;50000;98000;4000000;4000000
2869;52000;98000;4000000;4000000
2870;54000;98000;4000000;4000000
2871;56000;98000;4000000;4000000
2872;58000;98000;4000000;4000000
2873;60000;98000;4000000;4000000
2874;62000;98000;4000000;4000000
2875;64000;98000;4000000;4000000
2876;66000;98000;4000000;4000000
2877;68000;98000;4000000;4000000
2878;70000;98000;4000000;4000000
2879;72000;98000;4000000;4000000
2880;74000;98000;4000000;4000000
2881;76000;98000;4000000;4000000
2882;78000;98000;4000000;4000000
2883;80000;98000;4000000;4000000
2884;82000;98000;4000000;4000000
2885;84000;98000;4000000;4000000
2886;86000;98000;4000000;4000000
2887;88000;98000;4000000;4000000
2888;90000;98000;4000000;4000000
2889;92000;98000;4000000;4000000
2890;94000;98000;4000000;4000000
2891;96000;98000;4000000;4000000
2892;98000;98000;4000000;4000000
2893;100000;98000;4000000;4000000
2894;102000;98000;4000000;4000000
2895;104000;98000;4000000;4000000
2896;106000;98000;4000000;4000000
2897;108000;98000;4000000;4000000
2898;110000;98000;4000000;4000000
2899;112000;98000;4000000;4000000
2900;114000;98000;4000000;4000000
2901;0;100000;4000000;4000000
2902;2000;100000;4000000;4000000
2903;4000;100000;4000000;4000000
2904;6000;100000;4000000;4000000
2905;8000;100000;4000000;4000000
2906;10000;100000;4000000;4000000
2907;12000;100000;4000000;4000000
2908;14000;100000;4000000;4000000
2909;16000;100000;4000000;4000000
2910;18000;100000;4000000;4000000
2911;20000;100000;4000000;4000000
2912;22000;100000;4000000;4000000
2913;24000;100000;4000000;4000000
2914;26000;100000;4000000;4000000
2915;28000;100000;4000000;4000000
2916;30000;100000;4000000;4000000
2917;32000;100000;4000000;4000000
2918;34000;100000;4000000;4000000
2919;36000;100000;4000000;4000000
2920;38000;100000;4000000;4000000
2921;40000;100000;4000000;4000000
2922;42000;100000;4000000;4000000
2923;44000;100000;4000000;4000000
2924;46000;100000;4000000;4000000
2925;48000;100000;4000000;4000000
2926;50000;100000;4000000;4000000
2927;52000;100000;4000000;4000000
2928;54000;100000;4000000;4000000
2929;56000;100000;4000000;4000000
2930;58000;100000;4000000;4000000
2931;60000;100000;4000000;4000000
2932;62000;100000;4000000;4000000
2933;64000;100000;4000000;4000000
2934;66000;100000;4000000;4000000
2935;68000;100000;4000000;4000000
2936;70000;100000;4000000;4000000
2937;72000;100000;4000000;4000000
2938;74000;100000;4000000;4000000
2939;76000;100000;4000000;4000000
2940;78000;100000;4000000;4000000
2941;80000;100000;4000000;4000000
2942;82000;100000;4000000;4000000
2943;84000;100000;4000000;4000000
2944;86000;100000;4000000;4000000
2945;88000;100000;4000000;4000000
2946;90000;100000;4000000;4000000
2947;92000;100000;4000000;4000000
2948;94000;100000;4000000;4000000
2949;96000;100000;4000000;4000000
2950;98000;100000;4000000;4000000
2951;100000;100000;4000000;4000000
2952;102000;100000;4000000;4000000
2953;104000;100000;4000000;4000000
2954;106000;100000;4000000;4000000
2955;108000;100000;4000000;4000000
2956;110000;100000;4000000;4000000
2957;112000;100000;4000000;4000000
2958;114000;100000;4000000;4000000
2959;0;102000;4000000;4000000
2960;2000;102000;4000000;4000000
2961;4000;102000;4000000;4000000
2962;6000;102000;4000000;4000000
2963;8000;102000;4000000;4000000
2964;10000;102000;4000000;4000000
2965;12000;102000;4000000;4000000
2966;14000;102000;4000000;4000000
2967;16000;102000;4000000;4000000
2968;18000;102000;4000000;4000000
2969;20000;102000;4000000;4000000
2970;22000;102000;4000000;4000000
2971;24000;102000;4000000;4000000
2972;26000;102000;4000000;4000000
2973;28000;102000;4000000;4000000
2974;30000;102000;4000000;4000000
2975;32000;102000;4000000;4000000
2976;34000;102000;4000000;4000000
2977;36000;102000;4000000;4000000
2978;38000;102000;4000000;4000000
2979;40000;102000;4000000;4000000
2980;42000;102000;4000000;4000000
2981;44000;102000;4000000;4000000
2982;46000;102000;4000000;4000000
2983;48000;102000;4000000;4000000
2984;50000;102000;4000000;4000000
2985;52000;102000;4000000;4000000
2986;54000;102000;4000000;4000000
2987;56000;102000;4000000;4000000
2988;58000;102000;4000000;4000000
2989;60000;102000;4000000;4000000
2990;62000;102000;4000000;4000000
2991;64000;102000;4000000;4000000
2992;66000;102000;4000000;4000000
2993;68000;102000;4000000;4000000
2994;70000;102000;4000000;4000000
2995;72000;102000;4000000;4000000
2996;74000;102000;4000000;4000000
2997;76000;102000;4000000;4000000
2998;78000;102000;4000000;4000000
2999;80000;102000;4000000;4000000
3000;82000;102000;4000000;4000000
3001;84000;102000;4000000;4000000
3002;86000;102000;4000000;4000000
3003;88000;102000;4000000;4000000
3004;90000;102000;4000000;4000000
3005;92000;102000;4000000;4000000
3006;94000;102000;4000000;4000000
3007;96000;102000;4000000;4000000
3008;98000;102000;4000000;4000000
3009;100000;102000;4000000;4000000
3010;102000;102000;4000000;4000000
3011;104000;102000;4000000;4000000
3012;106000;102000;4000000;4000000
3013;108000;102000;4000000;4000000
3014;110000;102000;4000000;4000000
3015;112000;102000;4000000;4000000
3016;114000;102000;4000000;4000000
3017;0;104000;4000000;4000000
3018;2000;104000;4000000;4000000
3019;4000;104000;4000000;4000000
3020;6000;104000;4000000;4000000
3021;8000;104000;4000000;4000000
3022;10000;104000;4000000;4000000
3023;12000;104000;4000000;4000000
3024;14000;104000;4000000;4000000
3025;16000;104000;4000000;4000000
3026;18000;104000;4000000;4000000
3027;20000;104000;4000000;4000000
3028;22000;104000;4000000;4000000
3029;24000;104000;4000000;4000000
3030;26000;104000;4000000;4000000
3031;28000;104000;4000000;4000000
3032;30000;104000;4000000;4000000
3033;32000;104000;4000000;4000000
3034;34000;104000;4000000;4000000
3035;36000;104000;4000000;4000000
3036;38000;104000;4000000;4000000
3037;40000;104000;4000000;4000000
3038;42000;104000;4000000;4000000
3039;44000;104000;4000000;4000000
3040;46000;104000;4000000;4000000
3041;48000;104000;4000000;4000000
3042;50000;104000;4000000;4000000
3043;52000;104000;4000000;4000000
3044;54000;104000;4000000;4000000
3045;56000;104000;4000000;4000000
3046;58000;104000;4000000;4000000
3047;60000;104000;4000000;4000000
3048;62000;104000;4000000;4000000
3049;64000;104000;4000000;4000000
3050;66000;104000;4000000;4000000
3051;68000;104000;4000000;4000000
3052;70000;104000;4000000;4000000
3053;72000;104000;4000000;4000000
3054;74000;104000;4000000;4000000
3055;76000;104000;4000000;4000000
3056;78000;104000;4000000;4000000
3057;80000;104000;4000000;4000000
3058;82000;104000;4000000;4000000
3059;84000;104000;4000000;4000000
3060;86000;104000;4000000;4000000
3061;88000;104000;4000000;4000000
3062;90000;104000;4000000;4000000
3063;92000;104000;4000000;4000000
3064;94000;104000;4000000;4000000
3065;96000;104000;4000000;4000000
3066;98000;104000;4000000;4000000
3067;100000;104000;4000000;4000000
3068;102000;104000;4000000;4000000
3069;104000;104000;4000000;4000000
3070;106000;104000;4000000;4000000
3071;108000;104000;4000000;4000000
3072;110000;104000;4000000;4000000
3073;112000;104000;4000000;4000000
3074;114000;104000;4000000;4000000
3075;0;106000;4000000;4000000
3076;2000;106000;4000000;4000000
3077;4000;106000;4000000;4000000
3078;6000;106000;4000000;4000000
3079;8000;106000;4000000;4000000
3080;10000;106000;4000000;4000000
3081;12000;106000;4000000;4000000
3082;14000;106000;4000000;4000000
3083;16000;106000;4000000;4000000
3084;18000;106000;4000000;4000000
3085;20000;106000;4000000;4000000
3086;22000;106000;4000000;4000000
3087;24000;106000;4000000;4000000
3088;26000;106000;4000000;4000000
3089;28000;106000;4000000;4000000
3090;30000;106000;4000000;4000000
3091;32000;106000;4000000;4000000
3092;34000;106000;4000000;4000000
3093;36000;106000;4000000;4000000
3094;38000;106000;4000000;4000000
3095;40000;106000;4000000;4000000
3096;42000;106000;4000000;4000000
3097;44000;106000;4000000;4000000
3098;46000;106000;4000000;4000000
3099;48000;106000;4000000;4000000
3100;50000;106000;4000000;4000000
3101;52000;106000;4000000;4000000
3102;54000;106000;4000000;4000000
3103;56000;106000;4000000;4000000
3104;58000;106000;4000000;4000000
3105;60000;106000;4000000;4000000
3106;62000;106000;4000000;4000000
3107;64000;106000;4000000;4000000
3108;66000;106000;4000000;4000000
3109;68000;106000;4000000;4000000
3110;70000;106000;4000000;4000000
3111;72000;106000;4000000;4000000
3112;74000;106000;4000000;4000000
3113;76000;106000;4000000;4000000
3114;78000;106000;4000000;4000000
3115;80000;106000;4000000;4000000
3116;82000;106000;4000000;4000000
3117;84000;106000;4000000;4000000
3118;86000;106000;4000000;4000000
3119;88000;106000;4000000;4000000
3120;90000;106000;4000000;4000000
3121;92000;106000;4000000;4000000
3122;94000;106000;4000000;4000000
3123;96000;106000;4000000;4000000
3124;98000;106000;4000000;4000000
3125;100000;106000;4000000;4000000
3126;102000;106000;4000000;4000000
3127;104000;106000;4000000;4000000
3128;106000;106000;4000000;4000000
3129;108000;106000;4000000;4000000
3130;110000;106000;4000000;4000000
3131;112000;106000;4000000;4000000
3132;114000;106000;4000000;4000000
3133;0;108000;4000000;4000000
3134;2000;108000;4000000;4000000
3135;4000;108000;4000000;4000000
3136;6000;108000;4000000;4000000
3137;8000;108000;4000000;4000000
3138;10000;108000;4000000;4000000
3139;12000;108000;4000000;4000000
3140;14000;108000;4000000;4000000
3141;16000;108000;4000000;4000000
3142;18000;108000;4000000;4000000
3143;20000;108000;4000000;4000000
3144;22000;108000;4000000;4000000
3145;24000;108000;4000000;4000000
3146;26000;108000;4000000;4000000
3147;28000;108000;4000000;4000000
3148;30000;108000;4000000;4000000
3149;32000;108000;4000000;4000000
3150;34000;108000;4000000;4000000
3151;36000;108000;4000000;4000000
3152;38000;108000;4000000;4000000
3153;40000;108000;4000000;4000000
3154;42000;108000;4000000;4000000
3155;44000;108000;4000000;4000000
3156;46000;108000;4000000;4000000
3157;48000;108000;4000000;4000000
3158;50000;108000;4000000;4000000
3159;52000;108000;4000000;4000000
3160;54000;108000;4000000;4000000
3161;56000;108000;4000000;4000000
3162;58000;108000;4000000;4000000
3163;60000;108000;4000000;4000000
3164;62000;108000;4000000;4000000
3165;64000;108000;4000000;4000000
3166;66000;108000;4000000;4000000
3167;68000;108000;4000000;4000000
3168;70000;108000;4000000;4000000
3169;72000;108000;4000000;4000000
3170;74000;108000;4000000;4000000
3171;76000;108000;4000000;4000000
3172;78000;108000;4000000;4000000
3173;80000;108000;4000000;4000000
3174;82000;108000;4000000;4000000
3175;84000;108000;4000000;4000000
3176;86000;108000;4000000;4000000
3177;88000;108000;4000000;4000000
3178;90000;108000;4000000;4000000
3179;92000;108000;4000000;4000000
3180;94000;108000;4000000;4000000
3181;96000;108000;4000000;4000000
3182;98000;108000;4000000;4000000
3183;100000;108000;4000000;4000000
3184;102000;108000;4000000;4000000
3185;104000;108000;4000000;4000000
3186;106000;108000;4000000;4000000
3187;108000;108000;4000000;4000000
3188;110000;108000;4000000;4000000
3189;112000;108000;4000000;4000000
3190;114000;108000;4000000;4000000
3191;0;110000;4000000;4000000
3192;2000;110000;4000000;4000000
3193;4000;110000;4000000;4000000
3194;6000;110000;4000000;4000000
3195;8000;110000;4000000;4000000
3196;10000;110000;4000000;4000000
3197;12000;110000;4000000;4000000
3198;14000;110000;4000000;4000000
3199;16000;110000;4000000;4000000
3200;18000;110000;4000000;4000000
3201;20000;110000;4000000;4000000
3202;22000;110000;4000000;4000000
3203;24000;110000;4000000;4000000
3204;26000;110000;4000000;4000000
3205;28000;110000;4000000;4000000
3206;30000;110000;4000000;4000000
3207;32000;110000;4000000;4000000
3208;34000;110000;4000000;4000000
3209;36000;110000;4000000;4000000
3210;38000;110000;4000000;4000000
3211;40000;110000;4000000;4000000
3212;42000;110000;4000000;4000000
3213;44000;110000;4000000;4000000
3214;46000;110000;4000000;4000000
3215;48000;110000;4000000;4000000
3216;50000;110000;4000000;4000000
3217;52000;110000;4000000;4000000
3218;54000;110000;4000000;4000000
3219;56000;110000;4000000;4000000
3220;58000;110000;4000000;4000000
3221;60000;110000;4000000;4000000
3222;62000;110000;4000000;4000000
3223;64000;110000;4000000;4000000
3224;66000;110000;4000000;4000000
3225;68000;110000;4000000;4000000
3226;70000;110000;4000000;4000000
3227;72000;110000;4000000;4000000
3228;74000;110000;4000000;4000000
3229;76000;110000;4000000;4000000
3230;78000;110000;4000000;4000000
3231;80000;110000;4000000;4000000
3232;82000;110000;4000000;4000000
3233;84000;110000;4000000;4000000
3234;86000;110000;4000000;4000000
3235;88000;110000;4000000;4000000
3236;90000;110000;4000000;4000000
3237;92000;110000;4000000;4000000
3238;94000;110000;4000000;4000000
3239;96000;110000;4000000;4000000
3240;98000;110000;4000000;4000000
3241;100000;110000;4000000;4000000
3242;102000;110000;4000000;4000000
3243;104000;110000;4000000;4000000
3244;106000;110000;4000000;4000000
3245;108000;110000;4000000;4000000
3246;110000;110000;4000000;4000000
3247;112000;110000;4000000;4000000
3248;114000;110000;4000000;4000000
3249;0;112000;4000000;4000000
3250;2000;112000;4000000;4000000
3251;4000;112000;4000000;4000000
3252;6000;112000;4000000;4000000
3253;8000;112000;4000000;4000000
3254;10000;112000;4000000;4000000
3255;12000;112000;4000000;4000000
3256;14000;112000;4000000;4000000
3257;16000;112000;4000000;4000000
3258;18000;112000;4000000;4000000
3259;20000;112000;4000000;4000000
3260;22000;112000;4000000;4000000
3261;24000;112000;4000000;4000000
3262;26000;112000;4000000;4000000
3263;28000;112000;4000000;4000000
3264;30000;112000;4000000;4000000
3265;32000;112000;4000000;4000000
3266;34000;112000;4000000;4000000
3267;36000;112000;4000000;4000000
3268;38000;112000;4000000;4000000
3269;40000;112000;4000000;4000000
3270;42000;112000;4000000;4000000
3271;44000;112000;4000000;4000000
3272;46000;112000;4000000;4000000
3273;48000;112000;4000000;4000000
3274;50000;112000;4000000;4000000
3275;52000;112000;4000000;4000000
3276;54000;112000;4000000;4000000
3277;56000;112000;4000000;4000000
3278;58000;112000;4000000;4000000
3279;60000;112000;4000000;4000000
3280;62000;112000;4000000;4000000
3281;64000;112000;4000000;4000000
3282;66000;112000;4000000;4000000
3283;68000;112000;4000000;4000000
3284;70000;112000;4000000;4000000
3285;72000;112000;4000000;4000000
3286;74000;112000;4000000;4000000
3287;76000;112000;4000000;4000000
3288;78000;112000;4000000;4000000
3289;80000;112000;4000000;4000000
3290;82000;112000;4000000;4000000
3291;84000;112000;4000000;4000000
3292;86000;112000;4000000;4000000
3293;88000;112000;4000000;4000000
3294;90000;112000;4000000;4000000
3295;92000;112000;4000000;4000000
3296;94000;112000;4000000;4000000
3297;96000;112000;4000000;4000000
3298;98000;112000;4000000;4000000
3299;100000;112000;4000000;4000000
3300;102000;112000;4000000;4000000
3301;104000;112000;4000000;4000000
3302;106000;112000;4000000;4000000
3303;108000;112000;4000000;4000000
3304;110000;112000;4000000;4000000
3305;112000;112000;4000000;4000000
3306;114000;112000;4000000;4000000
3307;0;114000;4000000;4000000
3308;2000;114000;4000000;4000000
3309;4000;114000;4000000;4000000
3310;6000;114000;4000000;4000000
3311;8000;114000;4000000;4000000
3312;10000;114000;4000000;4000000
3313;12000;114000;4000000;4000000
3314;14000;114000;4000000;4000000
3315;16000;114000;4000000;4000000
3316;18000;114000;4000000;4000000
3317;20000;114000;4000000;4000000
3318;22000;114000;4000000;4000000
3319;24000;114000;4000000;4000000
3320;26000;114000;4000000;4000000
3321;28000;114000;4000000;4000000
3322;30000;114000;4000000;4000000
3323;32000;114000;4000000;4000000
3324;34000;114000;4000000;4000000
3325;36000;114000;4000000;4000000
3326;38000;114000;4000000;4000000
3327;40000;114000;4000000;4000000
3328;42000;114000;4000000;4000000
3329;44000;114000;4000000;4000000
3330;46000;114000;4000000;4000000
3331;48000;114000;4000000;4000000
3332;50000;114000;4000000;4000000
3333;52000;114000;4000000;4000000
3334;54000;114000;4000000;4000000
3335;56000;114000;4000000;4000000
3336;58000;114000;4000000;4000000
3337;60000;114000;4000000;4000000
3338;62000;114000;4000000;4000000
3339;64000;114000;4000000;4000000
